survey_year,timestamp,salaryusd,country,postalcode,primarydatabase,yearswiththisdatabase,otherdatabases,employmentstatus,jobtitle,managestaff,yearswiththistypeofjob,howmanycompanies,otherpeopleonyourteam,companyemployeesoverall,databaseservers,education,educationiscomputerrelated,certifications,hoursworkedperweek,telecommutedaysperweek,populationoflargestcitywithin20miles,employmentsector,lookingforanotherjob,careerplansthisyear,gender,otherjobduties,kindsoftasksperformed,counter
2019,2018-12-11T09:13:19.218,126000,United States,55401,Microsoft SQL Server,18,"Microsoft Access, This is embarrassing: Pervasive SQL",Full time employee,Architect,No,32,6 or more,None,1-5,38,Bachelors (4 years),No,"Yes, but they expired",55,"None, or less than 1 day per week",1M+ (metropolis),Private business,No,"Stay with the same employer, same role",Male,"Analyst, DBA (Development Focus - tunes queries, indexes, does deployments), DBA (Production Focus - build & troubleshoot servers, HA/DR), Developer: App code (C#, JS, etc), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Manual tasks, Meetings & management, On-call 24/7/365, Projects, R&D",1
2019,2018-12-11T09:13:32.647,105000,United States,53202,Microsoft SQL Server,20,"Microsoft SQL Server, Oracle, SAP",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,20,5,None,1000 or more,405,Masters,No,"No, I never have",43,"None, or less than 1 day per week",300K-1M (large city),Private business,No,"Stay with the same employer, same role",Female,"Architect, DBA (Development Focus - tunes queries, indexes, does deployments), DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Engineer","Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects, R&D",1
2019,2018-12-11T09:13:38.563,100000,United States,60603,Microsoft SQL Server,15,,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,15,1 (this is the only company where I've had this kind of position),None,250-499,5,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",1M+ (metropolis),Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,"Analyst, Architect, DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Developer: T-SQL",,1
2019,2018-12-11T09:15:02.866,162000,United States,75227,Microsoft SQL Server,16,"Microsoft SQL Server, Azure SQL DB",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,16,6 or more,None,6-99,100,None (no degree completed),N/A,"No, I never have",60,1,1M+ (metropolis),Private business,No,Prefer not to say,Male,,"Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects",1
2019,2018-12-11T09:16:16.382,102104,United States,08807,Microsoft SQL Server,15,"MongoDB, Microsoft Access",Full time employee,"DBA (Development Focus - tunes queries, indexes, does deployments)",No,6,1 (this is the only company where I've had this kind of position),None,1000 or more,20,Associates (2 years),No,"Yes, and they're currently valid",40,1,20K-99K (large town),Private business,No,"Stay with the same employer, same role",Female,"Architect, Developer: Business Intelligence (SSRS, PowerBI, etc)","Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects, Training/teaching",1
2019,2018-12-11T09:16:16.532,119500,United States,55901,Microsoft SQL Server,13,"Microsoft SQL Server, Oracle, Microsoft Access",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,13,1 (this is the only company where I've had this kind of position),2,1000 or more,20,Bachelors (4 years),Yes,"Yes, but they expired",50,"None, or less than 1 day per week",100K-299K (city),Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,"Architect, Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Build scripts & automation tools, Manual tasks, On-call 24/7/365, Projects",1
2019,2018-12-11T09:17:03.453,112000,United States,29201,Microsoft SQL Server,16,,Full time employee,Developer: T-SQL,No,12,2 (I worked at another similar position elsewhere before this one),1,250-499,10,Bachelors (4 years),Yes,"No, I never have",40,1,100K-299K (city),Private business,No,"Stay with the same employer, same role",Male,"Architect, DBA (Development Focus - tunes queries, indexes, does deployments), Developer: Business Intelligence (SSRS, PowerBI, etc)","Build scripts & automation tools, On-call 24/7/365, Projects",1
2019,2018-12-11T09:18:11.932,118000,United States,76092,Microsoft SQL Server,12,"Microsoft SQL Server, MongoDB, DB2, Azure SQL DB, Amazon RDS (any flavor)",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,12,2 (I worked at another similar position elsewhere before this one),None,6-99,30,Bachelors (4 years),No,"No, I never have",40,"None, or less than 1 day per week",1M+ (metropolis),Private business,"Yes, actively looking for something else",Change both employers and roles,Male,Architect,"Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects, R&D",1
2019,2018-12-11T09:19:47.53,82000,United States,18104,MySQL/MariaDB,5,"Microsoft SQL Server, Oracle, PostgreSQL",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,2,1 (this is the only company where I've had this kind of position),5,1000 or more,2000,None (no degree completed),N/A,"Yes, and they're currently valid",50,5 or more,100K-299K (city),Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),"Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects",1
2019,2018-12-11T09:21:01.307,94000,United States,,Microsoft SQL Server,3,"Oracle, MongoDB, MAPR",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,3,2 (I worked at another similar position elsewhere before this one),1,1000 or more,40,Bachelors (4 years),Yes,"Yes, but they expired",45,"None, or less than 1 day per week",100K-299K (city),Private business,No,"Stay with the same employer, same role",Male,,"Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects",1
2019,2018-12-11T09:21:43.018,129000,United States,76244,Microsoft SQL Server,18,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL, DB2, Microsoft Access, Amazon RDS (any flavor)",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,11,1 (this is the only company where I've had this kind of position),None,1000 or more,150,Associates (2 years),Yes,"Yes, but they expired",40,5 or more,1M+ (metropolis),Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),"Build scripts & automation tools, Manual tasks",1
2019,2018-12-11T09:22:22.089,39000,United Kingdom,,Microsoft SQL Server,7,"MySQL/MariaDB, Microsoft Access, Azure SQL DB",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,2,2 (I worked at another similar position elsewhere before this one),1,100-249,50,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",300K-1M (large city),Private business,No,Prefer not to say,Male,"DBA (Development Focus - tunes queries, indexes, does deployments), Developer: T-SQL",Projects,1
2019,2018-12-11T09:22:50.39,65000,United States,54601,Microsoft SQL Server,6,"Microsoft SQL Server, MySQL/MariaDB, SQLite",Full time employee,"DBA (Development Focus - tunes queries, indexes, does deployments)",No,6,2 (I worked at another similar position elsewhere before this one),1,1000 or more,6,Bachelors (4 years),No,"No, I never have",40,2,20K-99K (large town),Private business,No,"Stay with the same employer, same role",Male,"Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, On-call 24/7/365, Projects, R&D, Training/teaching",1
2019,2018-12-11T09:23:21.081,125000,United States,37402,Microsoft SQL Server,20,"MySQL/MariaDB, Azure SQL DB",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,32,6 or more,None,6-99,10,Bachelors (4 years),Yes,"No, I never have",55,4,100K-299K (city),Private business,No,"Stay with the same employer,  but change roles",Male,"Analyst, Architect, Data Scientist, Developer: T-SQL, Engineer","Build scripts & automation tools, Manual tasks, Meetings & management, R&D, Training/teaching",1
2019,2018-12-11T09:24:12.483,110000,United States,90803,Microsoft SQL Server,19,"Oracle, Azure SQL DB",Full time employee,Developer: T-SQL,No,19,5,1,500-999,100,None (no degree completed),N/A,"Yes, but they expired",45,2,1M+ (metropolis),Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,"Architect, DBA (Development Focus - tunes queries, indexes, does deployments)","Manual tasks, Meetings & management, On-call as part of a rotation, Projects, Training/teaching",1
2019,2018-12-11T09:24:54.986,115000,United States,98101,Microsoft SQL Server,21,"Microsoft SQL Server, Oracle",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,21,6 or more,4,1000 or more,150,None (no degree completed),N/A,"Yes, but they expired",40,"None, or less than 1 day per week",300K-1M (large city),Local government,No,"Stay with the same employer, same role",Male,"DBA (Development Focus - tunes queries, indexes, does deployments)","Build scripts & automation tools, Manual tasks, Meetings & management, Projects, R&D, Training/teaching",1
2019,2018-12-11T09:24:55.182,38000,United States,65802,Microsoft SQL Server,5,Microsoft Access,Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",Yes,5,1 (this is the only company where I've had this kind of position),None,6-99,1,Associates (2 years),Yes,"No, I never have",43,"None, or less than 1 day per week",100K-299K (city),Private business,"Yes, actively looking for something else","Stay with the same role, but change employers",Male,Manager,"Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation",1
2019,2018-12-11T09:25:45.788,104000,United States,,Microsoft SQL Server,13,Microsoft SQL Server,Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,10,1 (this is the only company where I've had this kind of position),2,500-999,150,Masters,Yes,"Yes, but they expired",40,"None, or less than 1 day per week",300K-1M (large city),Private business,No,"Stay with the same employer, same role",Female,"DBA (Development Focus - tunes queries, indexes, does deployments)","Build scripts & automation tools, Manual tasks, Meetings & management, Projects, R&D, Training/teaching",1
2019,2018-12-11T09:26:38.917,107000,United States,60607,Microsoft SQL Server,15,Microsoft SQL Server,Full time employee,"Developer: App code (C#, JS, etc)",No,22,6 or more,4,1000 or more,25,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",1M+ (metropolis),Private business,No,"Stay with the same employer, same role",Male,"Analyst, DBA (Development Focus - tunes queries, indexes, does deployments), Developer: App code (C#, JS, etc), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects",1
2019,2018-12-11T09:27:01.981,88002,United States,,Microsoft SQL Server,5,Microsoft SQL Server,Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,1,1 (this is the only company where I've had this kind of position),None,250-499,5,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",20K-99K (large town),Private business,No,"Stay with the same employer, same role",Male,,"Build scripts & automation tools, Manual tasks, On-call 24/7/365, Projects",1
2019,2018-12-11T09:28:02.034,64000,Canada,,Microsoft SQL Server,7,"Microsoft SQL Server, Azure SQL DB",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,7,2 (I worked at another similar position elsewhere before this one),None,1000 or more,50,Bachelors (4 years),No,"Yes, but they expired",40,"None, or less than 1 day per week",1M+ (metropolis),Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,"Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Build scripts & automation tools, Meetings & management, Projects, R&D",1
